# Chunk-averaged data for fix temp_bias and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
10 100 442002
  34 0.335 5043.4 84443.8
  35 0.345 6724.5 79200
  36 0.355 5043.3 90088.9
  37 0.365 6724.1 26116.5
  38 0.375 5043.2 69154
  39 0.385 6561.6 30223.2
  40 0.395 3241.9 107732
  41 0.405 5136.5 69417.5
  42 0.415 6591.2 106134
  43 0.425 279.1 172312
  44 0.435 4.8 8.41245e+06
  45 0.445 1.4 7.74437e+07
  46 0.455 0 0
  47 0.465 0 0
  48 0.475 0.4 0
  49 0.485 1.2 7.19605e+08
  50 0.495 0.4 0
  51 0.505 0 0
  52 0.515 0.4 0
  53 0.525 0.9 5.6516e+08
  54 0.535 0.4 0
  55 0.545 0.4 5.2409e+08
  56 0.555 1.8 2.49044e+08
  57 0.565 2.5 9.58054e+07
  58 0.575 278.4 1.2682e+06
  59 0.585 6500.2 108524
  60 0.595 5167.1 92748.1
  61 0.605 3240.4 380426
  62 0.615 6566.2 114218
  63 0.625 5043.4 162119
  64 0.635 6724.6 172237
  65 0.645 5043.4 158243
  66 0.655 6724.3 94843.2
  67 0.665 5043.2 64321.3
  68 0.675 6723.7 48313.3
  69 0.685 5044.3 64403.1
  70 0.695 6507.5 1032.14
  71 0.705 4394.9 300.931
  72 0.715 3627 302.335
  73 0.725 3675 303.79
  74 0.735 3674 297.988
  75 0.745 3776.1 292.865
  76 0.755 6624.1 112929
  77 0.765 5043.2 148271
  78 0.775 6724.2 111281
  79 0.785 5043.2 148275
  80 0.795 6724.2 111268
  81 0.805 5043 301.058
  82 0.815 6724 300.659
  83 0.825 5043 300.863
  84 0.835 6716 304.984
  85 0.845 3683 300.284
  86 0.855 3675 302.937
  87 0.865 3675 299.834
  88 0.875 3633 302.437
  89 0.885 4672.8 300.491
  90 0.895 6224.2 300.632
  91 0.905 5075 297.801
  92 0.915 6692 304.02
  93 0.925 5056.7 306.406
  94 0.935 6710.3 303.068
  95 0.945 5049.9 298.948
  96 0.955 6717.1 298.682
  97 0.965 5067.8 297.963
  98 0.975 6400.8 299.231
  99 0.985 3488.3 298.341
  100 0.995 3699.4 303.807
90 100 441999
  1 0.005 3680.7 298.397
  2 0.015 3517.5 298.269
  3 0.025 6403.8 301.762
  4 0.035 5064.4 301.929
  5 0.045 6722 300.878
  6 0.055 5045 303.803
  7 0.065 6712.7 303.066
  8 0.075 5054.3 301.894
  9 0.085 6672.4 301.448
  10 0.095 5094.6 293.995
  11 0.105 6186.6 304.581
  12 0.115 4715.4 298.259
  13 0.125 3628 302.145
  14 0.135 3675 306.635
  15 0.145 3675 301.255
  16 0.155 3679 299.09
  17 0.165 6720 299.256
  18 0.175 5043 293.52
  19 0.185 6724 299.859
  20 0.195 5043 299.329
  21 0.205 6724 302.967
  22 0.215 5043 300.705
  23 0.225 6724 302.587
  24 0.235 5043 296.73
  25 0.245 6557.8 301.217
  26 0.255 3841.2 296.541
  27 0.265 3675 300.429
  28 0.275 3675 299.034
  29 0.285 3621.2 302.401
  30 0.295 4329.8 80426.4
  31 0.305 6580.3 26675.8
  32 0.315 5043.6 152838
  33 0.325 6724.7 130547
  34 0.335 5043.2 55701.2
  35 0.345 6724.2 51936.9
  36 0.355 5043 306.526
  37 0.365 6724 296.715
  38 0.375 5044.2 1996.78
  39 0.385 6547.8 2603.78
  40 0.395 3231 666.204
  41 0.405 5105.1 2663.38
  42 0.415 6629.9 124749
  43 0.425 294 1.04232e+06
  44 0.435 5 1.01735e+07
  45 0.445 1.8 1.20468e+08
  46 0.455 0.3 6.2794e+08
  47 0.465 0.6 0
  48 0.475 0.4 0
  49 0.485 0.2 0
  50 0.495 1.1 1.62119e+08
  51 0.505 1.1 3.24238e+08
  52 0.515 0.2 0
  53 0.525 0.1 0
  54 0.535 0.2 0
  55 0.545 0.7 0
  56 0.555 2.5 1.63115e+08
  57 0.565 1.7 1.76659e+08
  58 0.575 289.3 546878
  59 0.585 6528.4 103082
  60 0.595 5151.2 128660
  61 0.605 3234 4689.01
  62 0.615 6548.2 3085.52
  63 0.625 5043 301.515
  64 0.635 6724 300.783
  65 0.645 5043.2 69692.8
  66 0.655 6724.3 78139.3
  67 0.665 5043.4 165137
  68 0.675 6724.5 224639
  69 0.685 5044.2 96504.8
  70 0.695 6567.7 123865
  71 0.705 4335.1 186464
  72 0.715 3627.2 89242.1
  73 0.725 3675.2 88081.9
  74 0.735 3674.2 88088.5
  75 0.745 3816.3 293.006
  76 0.755 6583.7 297.165
  77 0.765 5043 299.698
  78 0.775 6724 299.028
  79 0.785 5043 303.249
  80 0.795 6724 385.693
  81 0.805 5043.1 73933.7
  82 0.815 6724.2 110021
  83 0.825 5043.2 146589
  84 0.835 6719.8 110096
  85 0.845 3679.6 200767
  86 0.855 3675.1 100663
  87 0.865 3675 300.726
  88 0.875 3633.6 302.758
  89 0.885 4703.6 299.677
  90 0.895 6192.8 300.408
  91 0.905 5086.8 298.036
  92 0.915 6680.2 303.538
  93 0.925 5058.8 305.494
  94 0.935 6708.2 302.603
  95 0.945 5050.9 299.178
  96 0.955 6716.1 298.781
  97 0.965 5070.3 298.035
  98 0.975 6400.4 299.393
  99 0.985 3485.4 298.268
  100 0.995 3699.5 302.572
100 100 441999
  1 0.005 3680.6 296.374
  2 0.015 3518 298.465
  3 0.025 6403 302.124
  4 0.035 5065 300.897
  5 0.045 6721 301.755
  6 0.055 5046 304.409
